Endpoint Name	Endpoint Type	Endpoint Status	Operating System	Agent Version	IP Address	IPv6 Address	User	Endpoint Alias	Last Seen	Content Version	Assigned Prevention Policy	Assigned Extensions Policy	Tags	Active Directory	Last Upgrade Status	Last Upgrade Status Time	Last Upgrade Failure Reason	Last Upgrade Source	Linux Operation Mode	IT Metrics Collection	Last Certificate Enforcement Fallback	Cluster Name	Cloud Provider	Cloud Region	Cloud Provider Account ID	Cloud Instance ID
DESKTOP-11VEH8U	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.111		N/A\Windows 10		Oct 15th 2025 11:18:20	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-1JRLHVD	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.239.39				Oct 14th 2025 16:28:40	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-1OV6V55	Workstation	Disconnected	Windows 10	8.9.0.14028	10.141.66.62				Oct 15th 2025 10:08:40	1980-24216	Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['Testing-Windows'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-27TC5PD	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.28.104		N/A\Admin		Oct 14th 2025 16:16:02	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J1'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-2905NO1	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.239.131				Oct 14th 2025 15:20:05	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-2FUVLJU	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.156		N/A\Windows 10		Oct 15th 2025 11:15:29	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['DAG-B9', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-2RFQ81H	Workstation	Connected	Windows 11	8.9.0.14028	10.142.29.176		N/A\user		Oct 15th 2025 11:16:47	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-3GSNVE7	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.126.98				Oct 2nd 2025 15:48:34	1970-23938	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OIG-B6', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-41LLGA1	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.126.111				Oct 14th 2025 15:44:04	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OIG-B6', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-4236QFI	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.158, 192.168.190.1, 192.168.71.1		N/A\rtarf		Oct 15th 2025 11:15:32	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-4DUMC1Q	Workstation	Connected	Windows 10	8.9.0.14028	10.104.115.96		N/A\RTARF		Oct 15th 2025 11:17:55	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OJA-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-4G5RHV8	Workstation	Connected	Windows 10	8.9.0.14028	10.104.126.37		N/A\Admin		Oct 15th 2025 11:17:54	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OIG-B6'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-4H3H485	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.155		N/A\DAG-KKP		Oct 15th 2025 11:18:21	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['DAG-B9', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-4ON1F73	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.125.71		N/A\OIA-Laptop		Oct 2nd 2025 10:50:47	1970-23938	Lowed Ram	Windows Default	{'server_tags': ['OIA-B5', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-50JA2RO	Workstation	Connected	Windows 10	8.9.0.14028	10.100.130.53		N/A\USER		Oct 15th 2025 11:15:27	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OJA-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-56	Workstation	Disconnected	Windows 11	8.9.0.14028	10.100.124.73				Sep 17th 2025 14:20:22	1960-23396	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J1'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-59KDLVQ	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.115.162				Oct 14th 2025 16:16:43	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OJA-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-5GNHKJR	Workstation	Connected	Windows 11	8.9.0.14028	10.104.108.22		N/A\BOY1240		Oct 15th 2025 11:18:26	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-5IUVV0K	Workstation	Disconnected	Windows 11	8.9.0.14028	192.168.1.66	2001:fb1:33:98ad:4574:965b:cd04:716d, 2001:fb1:33:98ad:ba4d:6d0f:1574:3fbe			Oct 14th 2025 22:42:27	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J1'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-5V5ROU9	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.24.242		N/A\ASUS		Oct 15th 2025 10:52:02	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-5V75GFG	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.120.27				Oct 14th 2025 15:41:13	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DBA-B3', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-609UJDK	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.19		N/A\Dell		Oct 15th 2025 11:14:25	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['DAG-B9', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-61VO37J	Workstation	Connected	Windows 11	8.9.0.14028	10.142.29.190, 192.168.182.1, 192.168.186.1		N/A\PC04		Oct 15th 2025 11:15:39	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J6-B7'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-63DBJ9P	Workstation	Disconnected	Windows 10	8.9.0.14028	10.141.69.69, 192.168.56.1		N/A\JCOS2		Oct 4th 2025 02:57:32	1970-23938	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['RCC-B7'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-6F7K2OI	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.239.55				Oct 9th 2025 15:59:55	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['DAG-B9', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-6O1LL6Ggg	Workstation	Connected	Windows 11	8.9.0.14028	10.100.124.10, 10.142.21.98		N/A\Admin		Oct 15th 2025 11:14:09	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J1'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-6SN7LK7	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.239.230				Oct 14th 2025 15:13:34	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-6UKM9ES	Workstation	Connected	Windows 10	8.9.0.14028	10.142.29.184		N/A\Administrator		Oct 15th 2025 11:16:50	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['DBA-B3'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-73QNH29	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.38		N/A\AdminPC01		Oct 15th 2025 11:13:30	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-74LJDBC	Workstation	Connected	Windows 10	8.9.0.14028	10.142.24.89		N/A\RTARF		Oct 15th 2025 11:15:25	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-7FMBLS3	Workstation	Connected	Windows 10	8.9.0.14028	10.104.126.127		N/A\OiG-ALL01		Oct 15th 2025 11:14:02	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OIG-B6', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-7SJLVGJ	Workstation	Connected	Windows 10	8.9.0.14028	10.142.1.11		N/A\RTARF		Oct 15th 2025 11:18:29	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-84GDK6T	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.214		N/A\RTARF		Oct 15th 2025 11:16:02	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['DAG-B9', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-8HB1HFL	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.16.213		N/A\rtarflocal		Oct 14th 2025 11:23:01		Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-8NHD7RK	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.239.136				Oct 14th 2025 15:49:34	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['DAG-B9', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-8PV7ITA	Workstation	Connected	Windows 10	8.9.0.14028	10.100.130.54		N/A\RTARF		Oct 15th 2025 11:15:55	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OJA-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-8QDTJOS	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.18		N/A\KKM-05		Oct 15th 2025 11:14:21	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['DAG-B9', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-92EBC1V	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.68		N/A\KSB_DAG		Oct 15th 2025 11:17:06	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['DAG-B9', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-96OCG2R	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.108.191				Oct 15th 2025 09:27:19	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-97Q8FJ5	Workstation	Disconnected	Windows 10	8.9.0.14028	10.100.130.54				Oct 15th 2025 10:27:15	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OJA-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-9FMD6VN	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.195		N/A\HP		Oct 15th 2025 11:18:22	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['DAG-B9', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-9JTR48V	Workstation	Connected	Windows 10	8.9.0.14028	10.104.126.52, 10.142.18.180		N/A\OIG207		Oct 15th 2025 11:17:32	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OIG-B6', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-9KTUIAN	Workstation	Connected	Windows 11	8.9.0.14028	10.142.0.1		N/A\Admin		Oct 15th 2025 11:14:25	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-9LG7RLM	Workstation	Connected	Windows 11	8.9.0.14028	10.104.126.177		N/A\USER		Oct 15th 2025 11:16:36	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OIG-B6'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-9LG7RLM	Workstation	Connected	Windows 11	8.9.0.14028	10.104.126.42		N/A\USER		Oct 15th 2025 11:15:39	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OIG-B6'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-9U8I4MC	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.239.216				Oct 10th 2025 14:01:50	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-AF6NO6I	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.186		N/A\FTBY		Oct 15th 2025 11:14:06	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-AFBR58V	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.190		N/A\HP		Oct 15th 2025 11:18:23	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-AHUQIVH	Workstation	Connected	Windows 11	8.9.0.14028	10.104.239.59		N/A\PC		Oct 15th 2025 11:15:29	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-AU6OU4I	Workstation	Connected	Windows 11	8.9.0.14028	10.104.125.10		N/A\Su		Oct 15th 2025 11:15:37	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OIA-B5', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-B4M73SL	Workstation	Connected	Windows 11	8.9.0.14028	10.142.29.74		N/A\Chart		Oct 15th 2025 11:07:21	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-BEP1IDO	Workstation	Connected	Windows 10	8.9.0.14028	10.104.120.57		N/A\yaya		Oct 15th 2025 11:17:38	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DBA-B3', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-BGJJ55O	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.158		N/A\Admin		Oct 15th 2025 11:13:45	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-CC9NM8J	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.204		N/A\KIM		Oct 15th 2025 11:14:53	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-CGII71R	Workstation	Connected	Windows 10	8.9.0.14028	10.104.108.177, 192.168.19.1		N/A\OCG-C07-002		Oct 15th 2025 11:16:11	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-CKMVBLE	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.139		N/A\Admin		Oct 15th 2025 11:15:28	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-COQMM2A	Workstation	Connected	Windows 11	8.9.0.14028	10.104.125.102		N/A\DATA กตน.๑ สตน.ทหาร		Oct 15th 2025 11:15:39	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OIA-B5', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-D366L4T	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.92		N/A\user		Oct 15th 2025 11:13:45	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['DAG-B9', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-DG82CQV	Workstation	Connected	Windows 10	8.9.0.14028	10.142.20.225		N/A\admin		Oct 15th 2025 11:14:02	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-DT3KEPA	Workstation	Connected	Windows 11	8.9.0.14028	10.142.25.131		N/A\Suwanna		Oct 15th 2025 11:17:34	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-E4621PA	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.239.141				Oct 14th 2025 15:49:38	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['DAG-B9', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-EAHUJ4G	Workstation	Connected	Windows 11	8.9.0.14028	10.142.26.53		N/A\Audit		Oct 15th 2025 11:13:48	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OIA-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-ESP8N87	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.51		N/A\KKL		Oct 15th 2025 11:13:44	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-F48G2MU	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.127		N/A\Nongluk		Oct 15th 2025 11:14:45	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-F9PH3AA	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.120.77				Oct 10th 2025 15:18:16	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['DBA-B3', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-FM4B83V	Workstation	Connected	Windows 11	8.9.0.14028	10.100.238.149		N/A\Admin		Oct 15th 2025 11:14:23	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-FOTFDL1	Workstation	Connected	Windows 11	8.9.0.14028	10.104.125.7, 10.142.26.154		N/A\OIAr		Oct 15th 2025 11:17:01	1980-24216	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OIA-B5'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-G66TECR	Workstation	Connected	Windows 10	8.9.0.14028	10.142.20.221		N/A\admin		Oct 15th 2025 11:14:57	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DBA-B3', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-G7DSJ65	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.239.137				Oct 14th 2025 15:41:53	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-GCGPUPL	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.126.128				Oct 14th 2025 15:46:34	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OIG-B6', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-GUBQHJN	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.18.132				Oct 9th 2025 15:51:45	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['OIA-B5', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-H26T4ES	Workstation	Connected	Windows 11	8.9.0.14028	10.104.239.64		N/A\This PC		Oct 15th 2025 11:17:22	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-H2OEMPJ	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.239.112		N/A\KPK-0312-3-PHA		Oct 15th 2025 09:54:04	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-HEN1MES	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.161		N/A\kolyuth		Oct 15th 2025 11:15:56	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-HF6VFEM	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.90		N/A\window10		Oct 15th 2025 11:17:31	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['DAG-B9', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-HP-P6-PAYB13	Workstation	Connected	Windows 10	8.9.0.14028	10.104.126.105		N/A\iT-613		Oct 15th 2025 11:17:56	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OIG-B6', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
